fight_id,Method:,Round:,Time:,Time format:,winner,loser
328ae84bf2af537e,Decision - Split,3,5:00,3 Rnd (5-5-5),Ernest Chavez,Yosdenis Cedeno
3d7ea6012fd8f786,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Nasrat Haqparast,Thibault Gouti
39f07708af6ecfc7,KO/TKO,1,1:35,3 Rnd (5-5-5),Thiago Silva,Keith Jardine
7d4e11c2a9485320,KO/TKO,1,3:30,3 Rnd (5-5-5),Bryan Barberena,Joe Proctor
85feac6924abb35b,Submission,1,4:12,3 Rnd (5-5-5),Gerald Meerschaert,Joseph Gigliotti
b8b2cdf962cc65a0,KO/TKO,1,1:32,3 Rnd (5-5-5),Lyman Good,Ben Saunders
a5558e8fec59a687,KO/TKO,1,3:23,3 Rnd (5-5-5),Mick Parkin,Lukasz Brzeski
a9184def876faec6,Submission,1,1:01,3 Rnd (5-5-5),Emily Whitmire,Aleksandra Albu
674f3fa16e717ff1,Decision - Split,3,5:00,3 Rnd (5-5-5),Alex Caceres,Martin Bravo
340fcdcabc49f142,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ailin Perez,Karol Rosa
9ea4087371f7a892,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chuck Liddell,Jeff Monson
0fed97329b78b887,KO/TKO,1,3:51,3 Rnd (5-5-5),Giga Chikadze,Jamey Simmons
e4d0be5ae320c4ae,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jonathan Martinez,Thomas Almeida
1ff4586752ee8a93,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Aleksandar Rakic,Anthony Smith
fd61e6146f3b2942,KO/TKO,3,4:33,3 Rnd (5-5-5),Tatiana Suarez,Carla Esparza
50cae63d530ede7c,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Chan Sung Jung,Dan Ige
5e9c027fb24efc2b,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marvin Vettori,Roman Dolidze
691c0d2f30e4de5a,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Cat Zingano,Marion Reneau
aa71cf96ba4e5a36,Submission,1,4:55,3 Rnd (5-5-5),Lando Vannata,Marcos Mariano
c8a04210d832a928,Submission,1,7:40,1 Rnd + 2OT (15-3-3),Frank Shamrock,John Lober
b279559f15ecf29b,Submission,3,3:33,3 Rnd (5-5-5),Neil Magny,Daniel Rodriguez
15aa55a91cf848cf,Decision - Split,3,5:00,3 Rnd (5-5-5),Alatengheili,Ryan Benoit
b381dc272b32ce03,KO/TKO,1,1:00,3 Rnd (5-5-5),Bruno Silva,Victor Rodriguez
93fb6c7e590487f9,KO/TKO,2,3:21,3 Rnd (5-5-5),Claudio Ribeiro,Joseph Holmes
ef2ccb690dcd943f,Submission,1,3:05,1 Rnd (20),Remco Pardoel,Ryan Parker
53d6a7634c7fc036,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ramazan Emeev,Alberto Mina
735ed861dee80d25,KO/TKO,2,0:20,3 Rnd (5-5-5),Thales Leites,Francis Carmont
f47a32ec7dfda660,KO/TKO,1,2:15,5 Rnd (5-5-5-5-5),Anthony Johnson,Alexander Gustafsson
dfa8fd0b82b37fa1,KO/TKO,2,4:44,3 Rnd (5-5-5),Benoit Saint Denis,Thiago Moises
c8bc7e668ffffc7c,Submission,1,2:06,3 Rnd (5-5-5),Kron Gracie,Alex Caceres
e87b5c403533b057,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Georges St-Pierre,Josh Koscheck
c3ca708aaf4262a7,Submission,2,2:28,3 Rnd (5-5-5),Kennedy Nzechukwu,Devin Clark
d918da575ee1bc35,Submission,1,3:26,3 Rnd (5-5-5),Jafel Filho,Daniel Barez
6a7db3750822d7be,Submission,2,0:49,3 Rnd (5-5-5),Tresean Gore,Josh Fremd
ee1950e871aa5cc2,KO/TKO,2,3:12,3 Rnd (5-5-5),Katsuhisa Fujii,Masutatsu Yano
df30514e0674d598,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Movsar Evloev,Aljamain Sterling
e06f96f3484ad74a,KO/TKO,2,2:56,3 Rnd (5-5-5),Jessica Andrade,Jessica Penne
1260d0031a5e469d,KO/TKO,2,1:43,3 Rnd (5-5-5),George Roop,Brian Bowles
5304956aada097e8,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Michael Johnson,Darrius Flowers
e4b13f7f43018ec0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Damir Ismagulov,Joel Alvarez
8b97cd609c7152b7,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Dodson,Eddie Wineland
4a17876e99f6baf3,Submission,2,3:10,3 Rnd (5-5-5),Ilia Topuria,Bryce Mitchell
9f114a219523bf7d,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Shane Burgos,Godofredo Pepey
2ab2753040f455e0,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Junior Dos Santos,Stipe Miocic
4f5ce22f8384d151,KO/TKO,1,1:56,3 Rnd (5-5-5),Falaniko Vitale,Matt Lindland
a3d75cc363a6544b,Submission,3,4:49,3 Rnd (5-5-5),Carlos Ulberg,Da Woon Jung
45a52e065b73ecba,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Karo Parisyan,Chris Lytle
b319a24919106555,KO/TKO,1,4:06,3 Rnd (5-5-5),Kevin Lee,Jake Matthews
dedb74ee9d84deab,Decision - Majority,3,5:00,3 Rnd (5-5-5),Fares Ziam,Luigi Vendramini
fc1f199c8ba32a19,KO/TKO,3,2:01,3 Rnd (5-5-5),War Machine,Jared Rollins
c7190cd03e53fb61,Submission,2,2:35,3 Rnd (5-5-5),Benoit Saint Denis,Kyle Prepolec
d20dc2d68305fc31,KO/TKO,1,4:36,3 Rnd (5-5-5),James Moontasri,Anton Zafir
e7ff18a0cfa09702,Submission,1,1:17,3 Rnd (5-5-5),Frank Mir,Antoni Hardonk
b638646fb297228d,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bill Algeo,Alexander Hernandez
d9a218ac3e148541,KO/TKO,1,4:47,3 Rnd (5-5-5),Brendan Allen,Tom Breese
3d46d635f9ae5e68,KO/TKO,1,0:49,3 Rnd (5-5-5),Philipe Lins,Ovince Saint Preux
13129c1f044fdd47,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Andrea Lee,Montana De La Rosa
223f9a750428e1d0,KO/TKO,1,1:40,5 Rnd (5-5-5-5-5),Frank Mir,Antonio Silva
2e8058fb2344ae3f,Decision - Split,3,5:00,3 Rnd (5-5-5),Bruno Santos,Chris Camozzi
5f9b11f4cb3057f2,KO/TKO,2,1:03,3 Rnd (5-5-5),John Lineker,Jose Maria
bc84680df666c96d,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Benito Lopez,Albert Morales
cca4d763b1c6de0a,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Talita Alencar,Vanessa Demopoulos
2748001ead121b8a,KO/TKO,1,4:55,3 Rnd (5-5-5),Frankie Edgar,Mark Bocek
6e9876d2be2bbd02,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gabriel Santos,Yizha
0f0473dde4b873ca,KO/TKO,3,0:18,3 Rnd (5-5-5),Louis Smolka,Richie Vaculik
1c0f5152b0bbef05,TKO - Doctor's Stoppage,1,2:06,3 Rnd (5-5-5),Evan Tanner,Elvis Sinosic
f81f8cfe30e0a1e9,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Deron Winn,Eric Spicely
9c33c8d4a381ba70,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Niko Price,Alex Oliveira
1a7119f3996b5635,Submission,1,4:16,3 Rnd (5-5-5),Kaan Ofli,Javier Reyes
9fc03704a10977b3,Decision - Majority,3,5:00,3 Rnd (5-5-5),John Gunther,Allan Zuniga
7f93b2f38497caec,KO/TKO,1,4:51,3 Rnd (5-5-5),Michael Trizano,SeungWoo Choi
d373de3e072f7e57,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Anthony Smith,Leonardo Guimaraes
3a8e4b830750e9d4,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ricardo Lamas,Bill Algeo
e5279358b128c2ac,Decision - Split,3,5:00,3 Rnd (5-5-5),Guram Kutateladze,Mateusz Gamrot
144cd3f62591a5fb,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Paddy Pimblett,Jared Gordon
4ea48bf2407b405d,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Jared Cannonier,Sean Strickland
9127a6430e46292c,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Eryk Anders,Darren Stewart
676590832dc86748,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Igor Araujo,Ildemar Alcantara
3b05a4ced6dd74f5,Submission,3,0:58,5 Rnd (5-5-5-5-5),Brian Ortega,Yair Rodriguez
0d33d43bee65d98f,Decision - Split,3,5:00,3 Rnd (5-5-5),Andrew Holbrook,Jake Matthews
08426f06239d903c,KO/TKO,3,0:16,3 Rnd (5-5-5),John Dodson,Nathaniel Wood
67765535bd0b6bdf,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tallison Teixeira,Tai Tuivasa
f004d3d50b78af50,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Deron Winn,Antonio Arroyo
c936527df280b8b4,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Vince Morales,Aiemann Zahabi
2a23f787fff1d837,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Antonio Rodrigo Nogueira,Randy Couture
e9c6bac0d1a5ec0f,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Karl Williams,Lukasz Brzeski
36f38c2534ef646b,KO/TKO,2,0:36,3 Rnd + OT (5-5-5-5),Mohammed Usman,Zac Pauga
dd9cbf6d6284de26,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jennifer Maia,Casey O'Neill
8c1787fe568f1ca6,Submission,1,2:20,3 Rnd (5-5-5),Daniel Sarafian,Eddie Mendez
b210b99d9c1c9196,Submission,2,4:12,3 Rnd (5-5-5),Myktybek Orolbai,Uros Medic
508e622130b0a84d,Decision - Split,3,5:00,3 Rnd (5-5-5),Jean-Paul Lebosnoyani,Phil Rowe
26ac85fc4bee63a6,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kyoji Horiguchi,Chico Camus
cd63b4144a45b611,KO/TKO,3,3:10,3 Rnd (5-5-5),Chase Sherman,Jared Vanderaa
4f60a7e7b848bc6d,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Knight,Dan Hooker
5b71958ee063a6e8,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Esteban Ribovics,Kamuela Kirk
f030febede41c661,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Charles Oliveira,Max Holloway
521a0e016878d174,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Alonzo Menifield,Dustin Jacoby
61a211b4a7f942cd,Submission,1,3:29,3 Rnd (5-5-5),Keith Rockel,Chris Liguori
a376f6d5806d0c90,Decision - Split,3,5:00,3 Rnd (5-5-5),Fares Ziam,Claudio Puelles
d2f6b87189908088,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),JJ Aldrich,Polyana Viana
3183dfe66fcdd25f,Submission,1,2:50,3 Rnd (5-5-5),Sam Patterson,Kiefer Crosbie
cd8cdb539deaa47f,KO/TKO,2,0:49,3 Rnd (5-5-5),Jiri Prochazka,Volkan Oezdemir
01100a90b584215d,KO/TKO,1,3:25,3 Rnd (5-5-5),Azamat Murzakanov,Brendson Ribeiro
0b1460c666e66d39,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gauge Young,Maheshate
0ed093f6aaab94d3,KO/TKO,1,1:47,3 Rnd (5-5-5),Dennis Hallman,Karo Parisyan
16523b1bec3cd7b0,Submission,1,2:53,3 Rnd (5-5-5),Nyamjargal Tumendemberel,Terrance Saeteurn
6ca284a75c21c2e0,Submission,1,0:16,3 Rnd (5-5-5),Marcus Aurelio,Ryan Roberts
d1cda3a0c148b725,Decision - Split,3,5:00,3 Rnd (5-5-5),Jake Ellenberger,Carlos Eduardo Rocha
e460bf4db340ca9e,Submission,2,2:10,3 Rnd (5-5-5),Amanda Ribas,Emily Whitmire
bbc76ff9e1b1b142,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kelvin Gastelum,Chris Curtis
efc6af0151f72b87,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Elizeu Zaleski dos Santos,Benoit Saint Denis
0ad57af26ddc7930,KO/TKO,2,0:46,3 Rnd (5-5-5),Tim Boetsch,Johny Hendricks
b0ed7f6450ad33c5,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),BJ Penn,Matt Serra
971b3d35c302cf8f,KO/TKO,1,1:25,3 Rnd (5-5-5),Marlon Vera,Frankie Saenz
2615d94ab16380f9,KO/TKO,1,2:55,3 Rnd (5-5-5),Albert Tumenov,Alan Jouban
9030c92a161afaf9,KO/TKO,1,3:05,3 Rnd (5-5-5),Rick Story,Quinn Mulhern
2a50b91600e87994,Submission,1,3:07,3 Rnd (5-5-5),Nicholas Musoke,Alessio Sakara
1b23096378482313,Submission,1,1:04,3 Rnd (5-5-5),Ian Entwistle,Anthony Birchak
a1569926652ebc36,Submission,2,4:12,3 Rnd (5-5-5),Neil Seery,Jon Delos Reyes
c50a3025d1519fc8,KO/TKO,1,2:42,3 Rnd (5-5-5),Rich Franklin,Ken Shamrock
f930743af6564795,KO/TKO,1,2:38,3 Rnd (5-5-5),Dustin Poirier,Yancy Medeiros
55e9ea18b8a72b2e,Decision - Split,3,5:00,3 Rnd (5-5-5),Roger Narvaez,Luke Barnatt
6baa381a75582d98,KO/TKO,1,0:36,3 Rnd (5-5-5),Wanderlei Silva,Keith Jardine
e255fc129f225a55,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Youssef Zalal,Peter Barrett
ae0afbff5ba07a34,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ricardo Ramos,Bill Algeo
3fe3208df1098fdc,KO/TKO,2,1:07,5 Rnd (5-5-5-5-5),Anderson Silva,Rich Franklin
4f20f3ada1489823,Submission,2,1:43,3 Rnd (5-5-5),Mike Davis,Natan Levy
c3bb60dc82345a9f,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Zabit Magomedsharipov,Calvin Kattar
c97d0a476c2e7cb5,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Michael Bisping,Brian Stann
761681c1ab0fdead,KO/TKO,1,3:42,3 Rnd (5-5-5),Michael Bisping,Jason Day
3b4803afa824fea3,Decision - Split,3,5:00,3 Rnd (5-5-5),Mitch Raposo,Allan Nascimento
d14fea43712707f0,Submission,2,2:56,3 Rnd (5-5-5),Benoit Saint Denis,Mauricio Ruffy
ff2e4b411f695017,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Karolina Kowalkiewicz,Silvana Gomez Juarez
721d870849de4a57,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Roosevelt Roberts,Thomas Gifford
2c21abbc28e3876a,Submission,1,1:48,3 Rnd (5-5-5),Rafael Alves,Marc Diakiese
c4e16d57dd9a1b39,KO/TKO,2,0:20,3 Rnd (5-5-5),Dale Hartt,Corey Hill
d5323490163dde0e,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dustin Jacoby,Michal Oleksiejczuk
d86e31793564cd31,Decision - Split,3,5:00,3 Rnd (5-5-5),Kelvin Gastelum,Jacare Souza
39c4ae4624052f9f,Submission,3,1:43,3 Rnd (5-5-5),Sean Brady,Kelvin Gastelum
f711b3ec6bc3c407,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Klidson Abreu,Sam Alvey
f4fbb11055301e75,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Clay Guida,Michael Johnson
06c124a55f77a7a5,Decision - Split,3,5:00,3 Rnd + OT (5-5-5-5),Erick Montano,Enrique Marin
14e48e29fefe1b3d,KO/TKO,1,9:08,1 Rnd + OT (12-3),Kimo Leopoldo,Paul Varelans
bd7a8c6c74655afc,Submission,1,2:46,3 Rnd (5-5-5),Ryan Hall,BJ Penn
e364cd5772cfd27c,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Joe Stevenson,Luke Cummo
8d98ccae1057815e,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sam Sicilia,Aaron Phillips
74edd53297a084b9,DQ,1,2:57,3 Rnd (5-5-5),Kiichi Kunimoto,Luiz Dutra
2f2ac4c08e763d38,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),David Branch,Tomasz Drwal
07c00213ec388e07,KO/TKO,2,2:58,5 Rnd (5-5-5-5-5),Jessica Andrade,Rose Namajunas
f914dd2414f9a0ae,KO/TKO,1,2:49,3 Rnd (5-5-5),Anthony Johnson,Charlie Brenneman
10b19bb48aadc6bd,KO/TKO,1,0:08,3 Rnd (5-5-5),James Irvin,Houston Alexander
5362ea7c63432cf9,Submission,1,1:31,3 Rnd (5-5-5),Rani Yahya,Luke Sanders
1b650c76387c0f4b,Submission,1,3:57,3 Rnd (5-5-5),Alexa Grasso,Joanne Wood
6fd9a013cea5a403,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Serghei Spivac,Aleksei Oleinik
906283a2adcbc3e0,Submission,1,3:36,3 Rnd (5-5-5),Cortney Casey,Mara Romero Borella
d7f9a09021a9a13c,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sam Stout,Joe Lauzon
7e8fd03e070d0c25,Submission,4,2:52,5 Rnd (5-5-5-5-5),Nate Diaz,Tony Ferguson
2c8d1f5bb73a812b,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ricardo Lamas,Hacran Dias
9c7b6a20f35fb708,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Nicolas Dalby,Alex Oliveira
eb8e4c57d131fb46,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Benson Henderson,Mark Bocek
c6ead49500c047e5,TKO - Doctor's Stoppage,1,3:53,3 Rnd (5-5-5),Chuck Liddell,Paul Jones
8bee5192baec71d8,Decision - Split,3,5:00,3 Rnd (5-5-5),Jose Delgado,Andre Fili
74fef059e229d217,Submission,3,2:11,3 Rnd (5-5-5),Miranda Maverick,Priscila Cachoeira
2f736846aebbf12d,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Justin McCully,Eddie Sanchez
903d2c361d005b70,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tecia Pennington,Angela Hill
fb972da69450127f,Decision - Split,3,5:00,3 Rnd (5-5-5),Jeff Monson,Marcio Cruz
b0271fa12935bf88,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gleison Tibau,Pat Healy
98301c092f00cb01,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jared Rosholt,Stefan Struve
59bd4e83d8f846ee,Submission,1,1:27,3 Rnd (5-5-5),Eliot Marshall,Jules Bruchez
cd0bc692a7bce9e7,KO/TKO,1,3:54,3 Rnd (5-5-5),Tony Ferguson,Ramsey Nijem
d5598322f81db6c9,Decision - Split,3,5:00,3 Rnd (5-5-5),Alexa Grasso,Randa Markos
da7d7b4f20cd2af5,Submission,1,1:27,3 Rnd (5-5-5),James Krause,Daron Cruickshank
06287b822837a616,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Andre Fili,Artem Lobov
d83294b031502177,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ikram Aliskerov,Brunno Ferreira
47a5d4bb68352055,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jasmine Jasudavicius,Miranda Maverick
241a722f3b042c59,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Wanderlei Silva,Michael Bisping
c740ceb0427b6317,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mirsad Bektic,Paul Redmond
94d708a8a8fefdef,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Nathan Coy,Jonavin Webb
1299f04f429bcc0e,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Will Brooks,Ross Pearson
16cab4b91e2c8881,Decision - Split,3,5:00,3 Rnd (5-5-5),Kendall Grove,Goran Reljic
fee1d48d7bc17e56,Submission,2,1:14,3 Rnd (5-5-5),Nate Marquardt,Crafton Wallace
0133019a4f1055ee,KO/TKO,2,0:36,3 Rnd (5-5-5),Curtis Blaydes,Jailton Almeida
e0b98f3cf4a7cc3b,Decision - Majority,3,5:00,3 Rnd (5-5-5),Marcin Tybura,Alexandr Romanov
7ad85c84025c0db0,Decision - Split,3,5:00,3 Rnd (5-5-5),Cezar Ferreira,Nate Marquardt
ca7fd237c16cec84,KO/TKO,1,3:15,3 Rnd (5-5-5),Cristian Quinonez,Khalid Taha
7f8340dfe4220c3e,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jack Hermansson,Edmen Shahbazyan
b2039609019496d9,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Elias Theodorou,Sam Alvey
d391ca8154bcf507,Submission,1,3:04,3 Rnd (5-5-5),Josh Neer,Duane Ludwig
4a9b3b97fa2bbca9,Submission,1,3:47,3 Rnd (5-5-5),Thales Leites,Ryan Jensen
192619174bd1ad77,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Nurullo Aliev,Joe Solecki
4d607b6ddc77a34c,Decision - Split,3,5:00,3 Rnd (5-5-5),Alex Oliveira,Max Griffin
2f6b63e8ec62e3ca,Submission,3,3:53,3 Rnd (5-5-5),Daniel Cormier,Dan Henderson
27200d53ba9020b8,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mackenzie Dern,Virna Jandiroba
cb1e57b5f8c92922,KO/TKO,4,3:42,5 Rnd (5-5-5-5-5),Derrick Lewis,Shamil Abdurakhimov
870672b1b443311e,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Nicolas Dalby,Muslim Salikhov
57939328c1214107,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Merab Dvalishvili,John Dodson
315968a74789600a,Submission,3,0:58,5 Rnd (5-5-5-5-5),Ronda Rousey,Miesha Tate
ab325ea526824723,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jamey-Lyn Horth,Vanessa Demopoulos
f01b97e864cb4b8b,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rob Font,Kyler Phillips
c3d336f9aabc9fb6,KO/TKO,1,2:58,3 Rnd (5-5-5),Marcus Brimage,Jumabieke Tuerxun
41cef92a01e7ff3c,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tim Elliott,Louis Smolka
a8a4c9f98ff73839,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Duncan,Yanal Ashmouz
3adecfc4727a8d73,Submission,1,2:11,3 Rnd (5-5-5),Tagir Ulanbekov,Nate Maness
f526892a27b50576,Submission,1,4:14,3 Rnd (5-5-5),Loopy Godinez,Silvana Gomez Juarez
ed9d7d85a5ae06b1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),KJ Noons,George Sotiropoulos
c827f5212a34bf2e,Submission,2,1:10,3 Rnd (5-5-5),Chris Fishgold,Daniel Teymur
4127b45c3d546eef,KO/TKO,2,0:26,5 Rnd (5-5-5-5-5),Valentina Shevchenko,Jessica Eye
ab8722d48a5a447e,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Katsunori Kikuno,Quinn Mulhern
0031c043c9f14eb8,KO/TKO,3,4:53,3 Rnd (5-5-5),Carlos Condit,Rory MacDonald
d497d74a0df9e35e,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Aoriqileng,Jay Perrin
32813f5f46f045e8,Submission,2,1:11,3 Rnd (5-5-5),Jared Gooden,Wellington Turman
53a736ebc356cc4a,Submission,2,1:58,5 Rnd (5-5-5-5-5),Pat Miletich,Kenichi Yamamoto
da666b02372a465b,KO/TKO,1,4:24,3 Rnd (5-5-5),Michael Bisping,Eric Schafer
99a7172fb7438244,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Drew Dober,Scott Holtzman
8539c4b795d33a92,KO/TKO,5,1:04,5 Rnd (5-5-5-5-5),Glover Teixeira,Anthony Smith
dadde3eb4e5f43b4,KO/TKO,1,0:52,3 Rnd (5-5-5),Erick Silva,Takenori Sato
a69afe4a88c0ca12,Submission,4,4:34,5 Rnd (5-5-5-5-5),Alexa Grasso,Valentina Shevchenko
cef1b43c77e02635,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Kevin Randleman,Pedro Rizzo
b3a3341a5db2d484,KO/TKO,2,1:02,3 Rnd (5-5-5),Thiago Alves,Matt Hughes
1f290005cc147afb,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Michael Johnson,Tony Ferguson
5b9f545890407976,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Jon Jones,Anthony Smith
9d59ae86a2e6c444,KO/TKO,1,3:25,3 Rnd (5-5-5),Thiago Silva,Houston Alexander
0fd8214ac276728e,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Joanna Jedrzejczyk,Jessica Andrade
7fe2f0213d641540,KO/TKO,1,0:44,3 Rnd (5-5-5),Caio Magalhaes,Luke Zachrich
23cdc3ef525ba8e4,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yushin Okami,Alan Belcher
e2a61ec3bc83da98,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tamdan McCrory,Luke Cummo
c3e3d5ef06a45616,KO/TKO,3,3:06,3 Rnd (5-5-5),Robbie Lawler,Jake Ellenberger
e85e83ab4e60e768,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sheymon Moraes,Matt Sayles
1aa4c2fa5ffaff00,KO/TKO,1,0:33,5 Rnd (5-5-5-5-5),King Green,Grant Dawson
147c04a6798a69c3,Submission,2,3:38,3 Rnd (5-5-5),Darren Uyenoyama,Phil Harris
3e126f482e9a84b8,KO/TKO,2,1:51,3 Rnd (5-5-5),Rashad Evans,Chuck Liddell
c53a5dca56870ea5,Decision - Split,3,5:00,3 Rnd (5-5-5),Yui Chul Nam,Kazuki Tokudome
a0c82ba11a373008,KO/TKO,3,0:43,3 Rnd (5-5-5),Petr Yan,Urijah Faber
3d3e7dc7b4bf2bc4,KO/TKO,2,2:32,5 Rnd (5-5-5-5-5),Dustin Poirier,Conor McGregor
9fc7fcbdb6587265,KO/TKO,1,2:24,3 Rnd (5-5-5),Leslie Smith,Jessamyn Duke
f457d55f78d581f9,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Abel Trujillo,Jordan Rinaldi
2977a9b5c30d89c1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Richie Vaculik,Roldan Sangcha'an
ae54f944d1ba378f,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ian Freeman,Tedd Williams
1c245dc63a0b9d51,Submission,1,2:47,3 Rnd (5-5-5),Michael Chiesa,Al Iaquinta
fbedeb4e4b019b94,Submission,1,4:02,3 Rnd (5-5-5),Tim Elliott,Sumudaerji
8cf076524cad5a55,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Belal Muhammad,Dhiego Lima
7099374e91f9283b,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Jose Aldo,Chad Mendes
5a878a6bebc973d7,KO/TKO,3,1:52,3 Rnd (5-5-5),Molly McCann,Luana Carolina
8c9ff13791378784,Submission,1,4:17,3 Rnd (5-5-5),Brendan Allen,Krzysztof Jotko
c3ba8f1a4ddc0dc3,KO/TKO,3,1:34,3 Rnd (5-5-5),Fredy Serrano,Bentley Syler
bbe0f3653de9f6a8,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Abdul-Kareem Al-Selwady,Shem Rock
