fight_id,method,round,winner,loser,time_sec,round_total
1765fc442ea03873,KO/TKO,1,Malcolm Gordon,Denys Bondar,300,3
83406cd29d3c2d0f,KO/TKO,2,Tim Credeur,Nate Loughran,300,3
2521234a4bf7c615,KO/TKO,2,Mike Malott,Charles Radtke,300,3
9cb78122a23e6a7d,Submission,1,Cody Brundage,Dalcha Lungiambula,300,3
72105dd82d964e7a,Submission,1,Mateusz Gamrot,Jeremy Stephens,300,3
d8945e21a63e2451,Decision - Split,3,Mackenzie Dern,Tecia Pennington,300,3
ba8b1ed5b05a719a,Submission,1,Sanae Kikuta,Eugene Jackson,300,3
eff9207427f0e02c,KO/TKO,1,Anderson Silva,Nate Marquardt,300,5
33719a2d9c69ed17,KO/TKO,3,Natalia Silva,Tereza Bleda,300,3
962e74250884e4c1,Submission,1,Rinat Fakhretdinov,Kevin Lee,300,3
f7865e5a6d009a87,KO/TKO,1,Jamahal Hill,Johnny Walker,300,5
e80a8338d86e730b,Decision - Unanimous,3,Aleksandra Albu,Kailin Curran,300,3
b2a91be41c3233cd,DQ,1,Carlo Prater,Erick Silva,300,3
95edc0b6438f2592,Decision - Unanimous,3,Renato Moicano,Calvin Kattar,300,3
dd0a3aedba5cee87,Decision - Unanimous,3,Aleksei Kunchenko,Thiago Alves,300,3
c26a094aa7ce817e,Submission,2,Renato Moicano,Tom Niinimaki,300,3
53d0df57a917c6a0,Decision - Unanimous,3,Jack Shore,Timur Valiev,300,3
7458a37feabf8788,KO/TKO,1,Mike Malott,Mickey Gall,300,3
295a0bf12a7373c0,KO/TKO,2,Gregor Gillespie,Diego Ferreira,300,3
2dfda46cbc17bc99,KO/TKO,1,Rich Franklin,Nate Quarry,300,5
512af32553d9bd70,Submission,1,Randy Brown,Alex Oliveira,300,3
fd47032108b85cf0,Decision - Unanimous,3,Fares Ziam,Michal Figlak,300,3
c0518d213b67e754,KO/TKO,2,Andrea Lee,Cynthia Calvillo,300,3
76ece0ee2ef5d240,Decision - Unanimous,3,Rafael Fiziev,King Green,300,3
eea06604a47ea9a8,Decision - Split,3,John Moraga,Dustin Ortiz,300,3
d44a814b106b94ff,Submission,1,David Dvorak,Juancamilo Ronderos,300,3
6eb382e2c51fc4f5,Submission,1,Jason Gonzalez,JC Cottrell,300,3
1a3572d1502efdf4,Submission,3,Ray Borg,Chris Kelades,300,3
582846744e379178,Submission,1,Tresean Gore,Antonio Trocoli,300,3
f0418c2c989a5cde,Decision - Split,3,Davey Grant,Grigory Popov,300,3
98842f17dfe4b4ef,Submission,2,Alex Caceres,SeungWoo Choi,300,3
50bdcb20286690ff,Submission,1,Vitor Belfort,Anthony Johnson,300,3
2a9755f4d43f3e2f,KO/TKO,1,Vladimir Matyushenko,Alexandre Ferreira,300,3
db49619221b282af,KO/TKO,1,Tom Aspinall,Sergei Pavlovich,300,5
a4daf2f24acdcd43,Decision - Unanimous,3,Stipe Miocic,Roy Nelson,300,3
35f9beb94b4ef9e2,Decision - Split,3,Ovince Saint Preux,Kennedy Nzechukwu,300,3
0d6d212fcdf47f2e,KO/TKO,2,Jonathan Martinez,Adrian Yanez,300,3
880f2bb0a639a5a0,Submission,2,Jan Blachowicz,Nikita Krylov,300,3
5cf56c22cbc24758,Decision - Split,3,Gian Villante,Francimar Barroso,300,3
36ec204f47e4d613,Submission,1,Myktybek Orolbai,Tofiq Musayev,300,3
e0d92694d8a2d38b,Decision - Unanimous,3,Khalil Rountree Jr.,Eryk Anders,300,3
7006a98fe9944571,Decision - Unanimous,3,Nina Nunes,Angela Hill,300,3
ce30634422a264f9,Decision - Unanimous,3,Dennis Bermudez,Steven Siler,300,3
f6fd50bf69bb59e6,Decision - Unanimous,3,Nathaniel Wood,Charles Rosa,300,3
c0329bd8d3b302c6,KO/TKO,1,Anthony Johnson,Glover Teixeira,300,3
523815acf1bb2420,Submission,2,Islam Makhachev,Charles Oliveira,300,5
be79dafe6c0b7671,Decision - Unanimous,3,Dennis Siver,Matt Wiman,300,3
47f8812a335b6ce9,Decision - Unanimous,3,Charlie Campbell,Trevor Peek,300,3
9f4bc2063685211c,KO/TKO,1,Alan Jouban,Richard Walsh,300,3
38dbb6f2e1456acd,KO/TKO,2,Josh Barnett,Randy Couture,300,5
94df6c8cd2256f54,Submission,2,Jon Fitch,Luigi Fioravanti,300,3
11774c581b818e30,Decision - Unanimous,3,Martin Kampmann,Paulo Thiago,300,3
bc63f1b2e52f603e,Decision - Unanimous,3,Drakkar Klose,Edson Barboza,300,3
ef4484943b1c68a9,Submission,1,Pat Sabatini,Jamall Emmers,300,3
6f62436ae042009b,Decision - Unanimous,5,Randy Couture,Pedro Rizzo,300,5
b152646345037056,KO/TKO,3,John Lineker,Brian Kelleher,300,3
8ea72cf82fac07f6,KO/TKO,1,Patrick Smith,Scott Morris,,
d1b2ce8ee57307c0,KO/TKO,3,Neil Magny,William Macario,300,3
ef80a6eea892c296,Decision - Unanimous,3,Jim Miller,Thiago Alves,300,3
a57969d4ba7d4a79,KO/TKO,1,Molly McCann,Hannah Goldy,300,3
2d42742aade53799,Decision - Unanimous,3,Raquel Pennington,Pannie Kianzad,300,3
0dff8509f6a861f1,KO/TKO,3,Lucas Martins,Alex White,300,3
d4d6c5ff6bef93ce,KO/TKO,1,Joe Duffy,Jake Lindsey,300,3
de1acb6803ab3f14,Decision - Split,3,Rinat Fakhretdinov,Nicolas Dalby,300,3
d480d01418ae0143,KO/TKO,1,Stefan Struve,Antonio Silva,300,3
3c00f34f20c8a189,Decision - Unanimous,3,Sergei Pavlovich,Jairzinho Rozenstruik,300,3
5d5abb5dade718de,KO/TKO,1,Drew Dober,Jason Gonzalez,300,3
84f6de7c99779e5f,KO/TKO,2,Tatsuro Taira,Carlos Hernandez,300,3
d421f3cd158fd055,Decision - Unanimous,3,Cody Durden,Jafel Filho,300,3
6f1892ed71d943d7,Decision - Unanimous,3,Tim Means,Laureano Staropoli,300,3
f8ee14dbf966b9e6,Submission,1,Charles Byrd,John Phillips,300,3
e5b2782426c8109c,Submission,1,Karo Parisyan,Dave Strasser,300,3
bfc321f0b0a7bf40,Decision - Unanimous,3,Ryan Bader,Anthony Perosh,300,3
4076a87092da5bfa,Submission,1,BJ Penn,Matt Hughes,300,5
dbf8a4b0870a47d1,KO/TKO,1,Cameron Saaiman,Terrence Mitchell,300,3
ed72edc2ce0f3c5f,Submission,2,Jordan Johnson,Adam Yandiev,300,3
f87a7812733f7e8f,Decision - Unanimous,3,Manel Kape,David Dvorak,300,3
f7bd56e197bab2a6,Submission,2,Russell Doane,Leandro Issa,300,3
559c0c3d752f327a,Decision - Unanimous,3,Jared Vanderaa,Justin Tafa,300,3
9039762cb9f4abdb,KO/TKO,1,Bruno Silva,Jordan Wright,300,3
90b36806779330b9,Decision - Unanimous,3,Phillip Miller,James Zikic,300,3
d89e004e3992c5a4,Decision - Unanimous,3,Jon Fitch,Ben Saunders,300,3
27593cd1cda3cc2f,KO/TKO,1,Brian Ebersole,Dennis Hallman,300,3
5a79d4b9a8f8352f,KO/TKO,3,Dominique Steele,Dong Hyun Ma,300,3
147d2ab0230af48d,Decision - Unanimous,3,Myles Jury,Ricky Glenn,300,3
6c9f4799990c3c33,Decision - Unanimous,3,Umar Nurmagomedov,Deiveson Figueiredo,300,3
4e22e3cdb8757be1,Submission,2,Gillian Robertson,Veronica Hardy,300,3
b568f3700aa2c1f7,KO/TKO,1,Mauricio Rua,James Te Huna,300,3
09da511e611b4eb1,Submission,1,Josh Barnett,Semmy Schilt,300,3
c64c2ca5d4d2c7b8,Submission,2,Tony Ferguson,Edson Barboza,300,3
323f543eb8abdb36,KO/TKO,1,Steve Jennum,Harold Howard,,
410e3163827d6d3b,Submission,2,Bryan Caraway,Erik Perez,300,3
03bc32bdb5a33496,Decision - Unanimous,5,Khalil Rountree Jr.,Jamahal Hill,300,5
a3f89ad71e1caa81,Decision - Unanimous,3,Joe Solecki,Matt Wiman,300,3
681d77e5d5c0f0ee,KO/TKO,1,Chris Clements,Vik Grujic,300,3
7c6ed5b3d830d0cb,Decision - Unanimous,3,Anthony Hernandez,Josh Fremd,300,3
55c257629ecea80f,Decision - Split,3,TIE,TIE,300,3
7aede55e4e47c698,Decision - Unanimous,3,Karl Roberson,Jack Marshman,300,3
648396cc751c730d,Decision - Majority,5,Conor McGregor,Nate Diaz,300,5
ee9e4f8523a484a6,KO/TKO,1,Cristiane Justino,Leslie Smith,300,3
f44b4e998b6829f6,Submission,2,Elijah Smith,SuYoung You,300,3
d2dc6fb05ad78d80,Decision - Unanimous,3,Yair Rodriguez,Jeremy Stephens,300,3
46c89e7e886cdc5b,Submission,1,Brad Scott,Michael Kuiper,300,3
6002c24f0b7f8cc7,Decision - Split,3,Michal Oleksiejczuk,Modestas Bukauskas,300,3
97770b38df67b276,Decision - Unanimous,3,Evan Elder,Gauge Young,300,3
3a4d2a933a3c7291,Decision - Majority,3,Dennis Siver,BJ Penn,300,3
ed3222701a8c0521,Decision - Unanimous,3,Tecia Pennington,Angela Magana,300,3
d38029cf47e54cf7,Decision - Unanimous,3,Joshua Van,Cody Durden,300,3
5b6bdaf89e493674,Decision - Unanimous,3,Waldo Cortes Acosta,Jared Vanderaa,300,3
7c2b219fe208c565,KO/TKO,2,Roxanne Modafferi,Barb Honchak,300,3
305d8c85b35a7d4e,Submission,1,Ramiz Brahimaj,Billy Ray Goff,300,3
5e2f2f5d9a756de9,Decision - Split,3,Sergio Pettis,Joseph Benavidez,300,3
23201d09a78d446d,KO/TKO,2,Timmy Cuamba,Roberto Romero,300,3
903552edaba48f4a,Decision - Unanimous,3,Josh Hokit,Curtis Blaydes,300,3
00fbeda449926c13,Decision - Unanimous,3,Phil Hawes,Kyle Daukaus,300,3
2d1f8ee74824f983,Submission,2,Olivier Aubin-Mercier,Jake Lindsey,300,3
0a2f344e419bd4fd,KO/TKO,2,Thiago Alves,Jordan Mein,300,3
03afd7b6a217aaac,TKO - Doctor's Stoppage,1,Sione Latu,Joey Roberts,,
0dade757305afebd,Submission,3,Yves Edwards,Rich Clementi,300,3
8ab4682a544f3c49,Decision - Unanimous,3,Brad Tavares,Robert McDaniel,300,3
89cc8f4a69e9ea0e,KO/TKO,2,Anderson Silva,Yushin Okami,300,5
6a4738656c493ee9,KO/TKO,1,Gregory Rodrigues,Brunno Ferreira,300,3
354425c41008a01f,Decision - Unanimous,3,Cynthia Calvillo,Cortney Casey,300,3
294a9e9780afa789,Decision - Unanimous,3,Diego Sanchez,Craig White,300,3
3ed2190f1d604432,Decision - Split,3,Chris Cariaso,Vaughan Lee,300,3
b8b692aa2aae3310,Decision - Unanimous,5,Cynthia Calvillo,Jessica Eye,300,5
241a307a9c3d9a21,Decision - Unanimous,3,Junior Dos Santos,Roy Nelson,300,3
bad06a5380d762b8,KO/TKO,2,Mairon Santos,Kaan Ofli,,
50385add37239184,Decision - Unanimous,3,Julio Arce,Dan Ige,300,3
9f6f356a56e4fe6f,Decision - Unanimous,3,Jason Brilz,Eric Schafer,300,3
a0ec4eac058e6050,Decision - Unanimous,3,Douglas Silva de Andrade,Marlon Vera,300,3
651bdd9e17a58c5d,Decision - Unanimous,3,Alistair Overeem,Frank Mir,300,3
206db35805bb83dc,Decision - Unanimous,5,Dan Henderson,Mauricio Rua,300,5
1dc29f4c6fcdd356,Decision - Unanimous,3,Payton Talbott,Henry Cejudo,300,3
e947baa4cad609d0,Decision - Unanimous,3,James Vick,Nick Hein,300,3
959fea398ffa5778,KO/TKO,3,Jiri Prochazka,Jamahal Hill,300,3
c1b59b145d064048,Decision - Unanimous,3,Mark Bocek,Doug Evans,300,3
1ccde17f48fb709e,KO/TKO,2,Danny Roberts,Bobby Nash,300,3
c245be6698c1e378,Submission,2,Donte Johnson,Sedriques Dumas,300,3
14cf0828d6e373ab,Decision - Unanimous,3,Beneil Dariush,Thiago Moises,300,3
5521b9bb8f220993,TKO - Doctor's Stoppage,2,David Loiseau,Evan Tanner,300,3
3bbc222130d9dac7,Decision - Split,3,Martin Buday,Andrei Arlovski,300,3
5b51610a9c8c88ef,Submission,3,Antonio Carlos Junior,Eddie Gordon,300,3
34d5ec676fb5bce3,KO/TKO,1,Rodrigo Vera,Zhu Kangjie,300,3
dbb5d682a2d7f584,Decision - Unanimous,3,Tagir Ulanbekov,Bruno Silva,300,3
cf6b9a001b0824de,Decision - Split,3,Daron Cruickshank,Yves Edwards,300,3
12b94f0229c30ead,Decision - Unanimous,5,Jose Aldo,Mark Hominick,300,5
e1c333892d395a35,KO/TKO,2,Corey Hill,Joe Veres,300,3
a83ebbf013905949,Decision - Unanimous,3,Marlon Vera,Davey Grant,300,3
d5149f02b1ee7dc6,Decision - Unanimous,3,Daniel Kelly,Steve Montgomery,300,3
97e895b7c2cb9db4,Decision - Unanimous,3,Rustam Khabilov,Chris Wade,300,3
4b12a4b48755cd6b,KO/TKO,3,Alexander Volkanovski,Yair Rodriguez,300,5
b4f88d65b47c2a39,Decision - Unanimous,3,Charles Jourdain,Andre Ewell,300,3
26582aa0b79d2f20,Submission,2,Yuta Sasaki,Jenel Lausa,300,3
a2e7273a95d5db4a,Submission,2,Paul Kelly,Matt Veach,300,3
301b145c186635de,KO/TKO,3,Frank Mir,Mirko Filipovic,300,3
a730a20ab0c61499,Decision - Unanimous,3,Darren Elkins,Zhang Tiequan,300,3
dbf1ee1a1912c735,KO/TKO,2,Navajo Stirling,Bruno Lopes,300,3
0a5d29e380f1e3e0,Submission,2,Kyle Noke,Rob Kimmons,300,3
7af407397532f7cf,KO/TKO,1,Jalin Turner,Edson Barboza,300,3
f1cb2e7ef096ec7c,KO/TKO,3,Tahir Abdullayev,Jefferson Nascimento,300,3
4664432c0d592411,KO/TKO,1,Albert Tumenov,Matt Dwyer,300,3
6ba485fc7b8f38ee,KO/TKO,2,Shawn Jordan,Oli Thompson,300,3
6aea6d3e6944999c,KO/TKO,1,Abdul Razak Alhassan,Sabah Homasi,300,3
50bf4bb2f8d9aba4,Decision - Unanimous,3,Sean Brady,Michael Chiesa,300,3
a77950d6a0a451f4,Decision - Unanimous,3,Justin Willis,James Mulheron,300,3
20f0129fc4861674,Decision - Unanimous,3,James Vick,Valmir Lazaro,300,3
112e6a0ddce893e6,Decision - Unanimous,3,Gavin Tucker,Sam Sicilia,300,3
3638ee66c7d34fe0,KO/TKO,3,Anthony Hernandez,Edmen Shahbazyan,300,3
1d43112d98de273a,Decision - Split,3,Evan Dunham,Gleison Tibau,300,3
cafb86764ea92268,Decision - Split,3,Dong Hyun Kim,Matt Brown,300,3
bfcabf1ab823942f,Submission,1,Nate Marquardt,James Te Huna,300,5
319d75c21fbb5d3f,Decision - Unanimous,3,Joe Lauzon,Mac Danzig,300,3
7206d0aa1d53e518,KO/TKO,1,Pablo Garza,Fredson Paixao,300,3
5931cd9cf5da5f75,KO/TKO,1,Roman Dolidze,Kevin Holland,300,3
fe0f1b418e6d3ecb,KO/TKO,2,Alessandro Costa,Kevin Borjas,300,3
857365273ed2f353,KO/TKO,2,Spencer Fisher,Matt Wiman,300,3
7fd0f7b3866b2c75,KO/TKO,3,Curtis Blaydes,Alistair Overeem,300,3
be4890f4aaadec28,Decision - Split,3,Mana Martinez,Guido Cannetti,300,3
6a35ff33b8597904,Decision - Unanimous,3,Farman Hasanov,Eric Nolan,300,3
d95eeba3de7ecac5,KO/TKO,3,Amir Albazi,Alessandro Costa,300,3
bdb62b661d033fe2,Submission,1,Mark Bocek,David Bielkheden,300,3
552973c278f08fbb,KO/TKO,1,BJ Penn,Matt Hughes,300,3
bce4808806f88c99,KO/TKO,3,Randy Couture,Pedro Rizzo,300,5
9e1ecdb9a8856a8c,Decision - Unanimous,3,Wellington Turman,Markus Perez,300,3
46c67efd68a0b15d,Decision - Unanimous,3,Dan Ige,Nate Landwehr,300,3
53febf2fb416f9de,Decision - Unanimous,3,Enrique Barzola,Brandon Davis,300,3
221cb15141299346,Submission,3,Kyung Ho Kang,Shunichi Shimizu,300,3
0b88d0c76f9cd7e4,KO/TKO,3,Derek Brunson,Edmen Shahbazyan,300,3
b5df5a0a0bda9256,KO/TKO,1,Tom Nolan,Victor Martinez,300,3
b1e66cea3a4d4709,Decision - Unanimous,3,Giga Chikadze,Irwin Rivera,300,3
a1b912fe361f75bc,Decision - Unanimous,3,Jeremy Stephens,Diego Saraiva,300,3
bda7992779a005fa,Submission,3,Carlston Harris,Jeremiah Wells,300,3
a1b035662f43aae2,Decision - Unanimous,3,Kyle Watson,Sako Chivitchian,300,3
85a130a4b655c8f5,Decision - Unanimous,3,Emily Ducote,Ashley Yoder,300,3
d6e240c47ba6034d,Decision - Unanimous,3,Muhammad Mokaev,Manel Kape,300,3
73dbbdfcf7f989c0,Decision - Unanimous,3,Jake Matthews,Diego Sanchez,300,3
8793208907eca67f,Decision - Split,5,John Lineker,John Dodson,300,5
2f91307892d163ce,KO/TKO,1,Adriano Martins,Juan Manuel Puig,300,3
4f4189009a190e35,Decision - Unanimous,5,Charles Oliveira,Michael Chandler,300,5
dd56acbfb08aa6b2,KO/TKO,1,Brendan Schaub,Chase Gormley,300,3
f0b151cc6c91b259,Decision - Unanimous,3,Rashid Magomedov,Gilbert Burns,300,3
148c26038e80465b,Decision - Unanimous,3,Raphael Assuncao,Rob Font,300,3
ed6a02c8dcc6f922,KO/TKO,1,Stefan Struve,Sean McCorkle,300,3
b88b170a7fe40544,KO/TKO,2,Angela Hill,Hannah Cifers,300,3
a602962f1dda3205,Decision - Unanimous,3,Phil Davis,Lyoto Machida,300,3
73d541adc2909dc8,Decision - Unanimous,3,Melsik Baghdasaryan,Bruno Souza,300,3
f0d839f6d712a233,Submission,1,Kelvin Gastelum,Brian Melancon,300,3
ad7bd4b3ee923498,KO/TKO,2,Muhammad Naimov,Jamie Mullarkey,300,3
fd2c018aade60a14,Submission,2,Nik Lentz,Will Brooks,300,3
e22a887ce4ab30eb,Decision - Unanimous,3,Brian Kelleher,Renan Barao,300,3
6299412d7bbfbce6,Submission,2,Gleison Tibau,Rafaello Oliveira,300,3
5f87dc7d18517d87,Submission,1,Glover Teixeira,James Te Huna,300,3
94371d1af8aab471,Decision - Split,3,Kevin Lee,Jesse Ronson,300,3
7e1ae27779ac6ba5,Decision - Unanimous,3,Corey Anderson,Jan Blachowicz,300,3
520de85f6d492264,KO/TKO,1,Vladimir Matyushenko,Jason Brilz,300,3
a4816be2c49e3942,Decision - Unanimous,3,David Michaud,Garett Whiteley,300,3
9d61012a6020516e,Decision - Split,5,Carla Esparza,Rose Namajunas,300,5
fd438db3e60f062a,KO/TKO,1,Dwight Grant,Carlo Pedersoli Jr.,300,3
0aae15358d8606b9,Decision - Unanimous,3,Jamie Mullarkey,John Makdessi,300,3
f77e3c681fe1b04e,Decision - Unanimous,3,Carla Esparza,Cynthia Calvillo,300,3
26e876df6d498657,KO/TKO,1,Tim Kennedy,Rafael Natal,300,5
e706a0fca8e82288,Decision - Unanimous,3,Elias Silverio,Joao Zeferino,300,3
4942323a5d5a6594,Decision - Unanimous,3,Nate Diaz,Michael Johnson,300,3
9ae6a6f0f0730fa1,Submission,3,Mirko Filipovic,Pat Barry,300,3
babfd62f1d4a43a8,Decision - Unanimous,3,Leandro Silva,Lewis Gonzalez,300,3
354a92ca4fd824a1,KO/TKO,2,Mark Munoz,Kendall Grove,300,3
24e14c4824144c64,KO/TKO,2,Jake Ellenberger,Mike Pyle,300,3
7bfb92f7ea59dbbd,Submission,1,Polyana Viana,Maia Stevenson,300,3
bd340a13bc3df8a1,KO/TKO,2,Matt Brown,Chris Cope,300,3
026bb9fd1b3f239d,Submission,3,Modestas Bukauskas,Marcin Prachnio,300,3
7410ac7e4e5acb74,Decision - Unanimous,3,Gilbert Burns,Gunnar Nelson,300,3
0dab467898de22c6,Decision - Unanimous,3,Kelvin Gastelum,Nicholas Musoke,300,3
164f56eb25d6a9b4,Submission,1,Charles Oliveira,Myles Jury,300,3
01c67a3990800dc3,Decision - Unanimous,3,Nordine Taleb,Vik Grujic,300,3
cb9654746447b934,Decision - Unanimous,5,Mackenzie Dern,Angela Hill,300,5
463fac0e48505b62,KO/TKO,1,Drew Dober,Terrance McKinney,300,3
78e554aa129711ba,Decision - Unanimous,3,Jake Collier,Marcel Fortuna,300,3
ed697b0ef9d455e4,KO/TKO,2,Eddie Wineland,Scott Jorgensen,300,3
ee1c1e9037fee21e,Decision - Unanimous,3,Michel Prazeres,Desmond Green,300,3
f63a647b74359194,KO/TKO,1,Darren Elkins,Duane Ludwig,300,3
efe985e626a0d8c0,Submission,1,Vicente Luque,Michael Chiesa,300,3
43fbc59edc7dfa9f,Submission,2,Luis Henrique,Dmitrii Smoliakov,300,3
4e58bcc0d27042fd,KO/TKO,2,Danny Silva,Kurtis Campbell,300,3
c2bcdcc472228768,Submission,2,Gilbert Burns,Mike Davis,300,3
e3ca9462ad0d7685,Decision - Split,3,Daniel Kelly,Rashad Evans,300,3
052f53e006b28132,KO/TKO,4,Nassourdine Imavov,Jared Cannonier,300,5
dd400f38c483f629,KO/TKO,1,Krzysztof Soszynski,Andre Gusmao,300,3
fdc97f9b88bdef7d,KO/TKO,2,Diego Ferreira,Kyle Nelson,300,3
0b5c7c95b0316276,Submission,2,Charles Oliveira,Jonathan Brookins,300,3
eb23f3574b656624,Decision - Unanimous,3,Frankie Edgar,Sean Sherk,300,3
dd47c3359dc1b7d0,Decision - Unanimous,3,Tyson Griffin,Gleison Tibau,300,3
abefaf1807941ee4,KO/TKO,1,Nikolay Veretennikov,Niko Price,300,3
ee57cbd0b68c689d,KO/TKO,2,Joaquin Buckley,Impa Kasanganay,300,3
8d9b460143ae19bc,KO/TKO,1,Cody Garbrandt,Thomas Almeida,300,5
b4d624bdc27dff83,Decision - Unanimous,3,George Sotiropoulos,Joe Stevenson,300,3
4f2501e804c84abe,Submission,2,Karolina Kowalkiewicz,Felice Herrig,300,3
c096342c57a6f2c4,KO/TKO,2,Trevin Jones,Mario Bautista,300,3
665a35fcac41d277,Decision - Unanimous,3,Stevie Ray,Mickael Lebout,300,3
420a5e3b4010ebef,Submission,2,Chase Hooper,Viacheslav Borshchev,300,3
7c0d0a28a8fba102,Decision - Split,3,Bryan Battle,Randy Brown,300,3
4a1f37200bc69376,Submission,1,Elvis Sinosic,Jeremy Horn,300,3
c86702c01c4cfee2,KO/TKO,1,Gray Maynard,Joe Veres,300,3
a2e1116a9fe84aa9,Submission,3,Nate Landwehr,Ludovit Klein,300,3
47bdfab3cdcdddfd,Decision - Unanimous,3,Maximo Blanco,Andy Ogle,300,3
84c510ab7e764598,Submission,2,Sam Hoger,Jeff Newton,300,3
b2717e8f7e7a196f,Decision - Unanimous,3,Matt Mitrione,Joey Beltran,300,3
e9658a79cfaafbb1,KO/TKO,2,Martin Kampmann,Alexandre Barros,300,3
b5274277ef6707c9,Submission,2,Cory McKenna,Miranda Granger,300,3
76e6177c401f2176,Submission,1,Kyle Noke,Chris Camozzi,300,3
363efd241750c23d,Decision - Unanimous,3,Hermes Franca,Richard Crunkilton,300,3
bc3323f172832a53,Decision - Unanimous,3,Pablo Garza,Mark Hominick,300,3
140e810f952714ea,KO/TKO,2,Chris de la Rocha,Rashad Coulter,300,3
e22d5aab3d099c7c,Decision - Unanimous,3,Nicolas Dalby,Daniel Rodriguez,300,3
c77486266b05f934,Decision - Unanimous,3,Ismail Naurdiev,Michel Prazeres,300,3
34a39beb93225e2e,Decision - Unanimous,3,Ricardo Lamas,Diego Sanchez,300,3
57385188587c83b9,Decision - Unanimous,5,Jon Jones,Daniel Cormier,300,5
42536a8cf2eda678,Decision - Unanimous,3,Diego Sanchez,Martin Kampmann,300,3
36895d9bbf5abc51,KO/TKO,2,Scott Smith,Pete Sell,300,3
6ae10aa4c6dc986d,Decision - Unanimous,3,Mike Russow,Justin McCully,300,3
b2d05ae88f820421,Submission,1,Beneil Dariush,Frank Camacho,300,3
eeb77732d7c3389a,Submission,2,Jon Fitch,Joshua Burkman,300,3
4618dcef2dc6250f,KO/TKO,2,Abel Trujillo,Roger Bowling,300,3
4218d1d1ce6d322c,KO/TKO,1,Quillan Salkilld,Anshul Jubli,300,3
6597b770486021b8,Decision - Unanimous,3,Lance Benoist,Bobby Voelker,300,3
ed6203e849a2bf28,Submission,2,Said Nurmagomedov,Saidyokub Kakhramonov,300,3
bc767f1eb6176dfb,KO/TKO,2,Thiago Santos,Anthony Smith,300,3
dffc65202afb881d,Decision - Unanimous,3,Luana Carolina,Ivana Petrovic,300,3
0fed8d8499eae01a,Decision - Majority,3,Daniel Omielanczuk,Aleksei Oleinik,300,3
635ef1f12a60e9d7,Decision - Unanimous,3,James Te Huna,Ryan Jimmo,300,3
acec5f4c6fee1ae2,KO/TKO,2,Jeff Molina,Daniel Lacerda,300,3
c598261fac8cf23a,Decision - Unanimous,3,Jon Fitch,Akihiro Gono,300,3
669e3927b38a36fb,Decision - Unanimous,3,Tyson Griffin,Thiago Tavares,300,3
79161bde28636128,Decision - Unanimous,3,Sara McMann,Lina Lansberg,300,3
4eda704823ccfb71,KO/TKO,1,Cody Donovan,Nick Penner,300,3
e6851877e33d343f,Decision - Unanimous,3,Sedriques Dumas,Denis Tiuliulin,300,3
de8e1dd07ad49c94,Decision - Unanimous,3,CB Dollaway,Jason Miller,300,3
ddb950831580a5fe,Decision - Unanimous,3,Sam Hoger,Bobby Southworth,300,3
70e49c90d012de66,Submission,3,Jake Matthews,Dashon Johnson,300,3
30553d630491094a,Decision - Unanimous,5,Tyron Woodley,Demian Maia,300,5
8c01b7dccc4d0926,KO/TKO,1,Sean O'Malley,Raulian Paiva,300,3
eb62bfcd3d96a182,KO/TKO,1,John Howard,Daniel Roberts,300,3
9bff9fe298e63357,Submission,2,Jacobe Smith,Niko Price,300,3
b3e520f1092401c1,Decision - Unanimous,3,Raphael Assuncao,Mike Easton,300,3
14e689e60419d469,Decision - Unanimous,3,Douglas Silva de Andrade,Cody Stamann,300,3
12e12307414dafc6,KO/TKO,1,Francis Ngannou,Curtis Blaydes,300,5
55eebc2ee92bf00a,Decision - Unanimous,3,Mauricio Ruffy,James Llontop,300,3
1c62a7444808d97f,KO/TKO,1,Priscila Cachoeira,Josiane Nunes,300,3
5e8c710f9f27aff8,Submission,2,Ronaldo Rodriguez,Denys Bondar,300,3
33e576af1d064e4e,Submission,1,Cole Miller,Junie Browning,300,3
d6b5a6ad27a730ae,Decision - Unanimous,3,Loma Lookboonmee,Sam Hughes,300,3
fe2acfdaaaec3dba,Decision - Unanimous,3,Melquizael Costa,Julian Erosa,300,3
feaffeb1af7e82ef,Decision - Unanimous,3,Michael Chiesa,Diego Sanchez,300,3
8aff100107d0ba11,KO/TKO,2,John Lineker,Azamat Gashimov,300,3
c335f44e4f3515ea,KO/TKO,2,Drew Dober,King Green,300,3
cfacff39c9f3b2f9,Decision - Unanimous,3,Spencer Fisher,Caol Uno,300,3
1bde9cb65d31cc76,KO/TKO,2,Darren Elkins,Darrick Minner,300,3
b2eccc1b75633d3d,Decision - Unanimous,3,George Sullivan,Dominic Waters,300,3
11d2b546c8533c0f,Decision - Unanimous,3,Vinc Pichel,Anthony Njokuani,300,3
b2c1f9bdd5d3073d,Decision - Unanimous,3,Kamaru Usman,Sean Strickland,300,3
f53573316a4f349f,Decision - Unanimous,5,Petr Yan,Deiveson Figueiredo,300,5
7401d0f8ededa102,Decision - Unanimous,5,Randy Couture,Tim Sylvia,300,5
39c16381a9722735,Decision - Unanimous,3,Jussier Formiga,Dustin Ortiz,300,3
b5268a0c2df32a24,KO/TKO,1,Gegard Mousasi,Uriah Hall,300,5
3636e085c098dbda,KO/TKO,1,Drew Dober,Joshua Burkman,300,3
37ae54e5a84fd646,KO/TKO,2,Robbie Lawler,Steve Berger,300,3
